State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Fraxinus ornus L.,Fraxinus ornus,introduced,Fraxinus ornus L.,Fraxinus ornus,doubtfully naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,casual
Freesia laxa (Thunb.) Goldblatt & J.C.Manning,Freesia laxa,introduced,Freesia laxa (Thunb.) Goldblatt & J.C.Manning,Freesia laxa,naturalised,(Thunb.) Goldblatt & J.C.Manning,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,NA
Frullania aterrima (Hook.f. & Taylor) Gottsche,Frullania aterrima,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania cataractarum Steph.,Frullania cataractarum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania clavata (Hook.f. & Taylor) Gottsche,Frullania clavata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania deplanata Mitt.,Frullania deplanata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania falciloba Lehm.,Frullania falciloba,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania hamaticoma Steph.,Frullania hamaticoma,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania incumbens Mitt.,Frullania incumbens,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania monocera (Hook.f. & Taylor) Gottsche,Frullania monocera,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania pentapleura Taylor,Frullania pentapleura,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania probosciphora Taylor,Frullania probosciphora,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania pycnantha (Hook.f. & Taylor) Gottsche,Frullania pycnantha,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania queenslandica Steph.,Frullania queenslandica,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania rostrata (Hook.f. & Taylor) Gottsche,Frullania rostrata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania scandens Mont.,Frullania scandens,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania sinskeana J.J.Engel & B.C.Tan,Frullania sinskeana,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania spinigastria S.Hatt.,Frullania spinigastria,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania squarrosula (Hook.f. & Taylor) Gottsche,Frullania squarrosula,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Frullania victoriensis Steph.,Frullania victoriensis,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Fuchsia magellanica Lam.,Fuchsia magellanica,naturalised,Fuchsia magellanica Lam.,Fuchsia magellanica,naturalised,Lam.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Fumaria bastardii Boreau,Fumaria bastardii,naturalised,Fumaria bastardii Boreau,Fumaria bastardii,naturalised,Boreau,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Fumaria capreolata L.,Fumaria capreolata,naturalised,Fumaria capreolata L.,Fumaria capreolata,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Fumaria densiflora DC.,Fumaria densiflora,naturalised,Fumaria densiflora DC.,Fumaria densiflora,naturalised,DC.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Fumaria indica (Hausskn.) Pugsley,Fumaria indica,formerly introduced,Fumaria indica (Hausskn.) Pugsley,Fumaria indica,naturalised,(Hausskn.) Pugsley,accepted,"According to the state flora is formerly introduced, while according to the APC is naturalised",naturalised,introduced,NA
Fumaria muralis Sond. ex Koch,Fumaria muralis,introduced,Fumaria muralis Sond. ex W.D.J.Koch,Fumaria muralis,naturalised,Sond. ex W.D.J.Koch,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,NA
Fumaria muralis subsp. muralis NA,Fumaria muralis subsp. muralis,naturalised,Fumaria muralis Sond. ex W.D.J.Koch subsp. muralis,Fumaria muralis subsp. muralis,naturalised,NA,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Fumaria parviflora Lam.,Fumaria parviflora,introduced,Fumaria parviflora Lam.,Fumaria parviflora,naturalised,Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,NA
Fumaria parviflora var. parviflora NA,Fumaria parviflora var. parviflora,naturalised,Fumaria parviflora Lam. var. parviflora,Fumaria parviflora var. parviflora,naturalised,NA,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Funaria hygrometrica Hedw.,Funaria hygrometrica,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Funaria microstoma Bruch ex Schimp.,Funaria microstoma,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gackstroemia weindorferi (Herzog) Grolle,Gackstroemia weindorferi,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gahnia ancistrophylla Benth.,Gahnia ancistrophylla,native,Gahnia ancistrophylla Benth.,Gahnia ancistrophylla,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia clarkei Benl,Gahnia clarkei,native,Gahnia clarkei Benl,Gahnia clarkei,native,Benl,accepted,Similar for the state flora and the APC,native,native,native
Gahnia filum (Labill.) F.Muell,Gahnia filum,native,Gahnia filum (Labill.) F.Muell.,Gahnia filum,native,(Labill.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia grandis (Labill.) S.T.Blake,Gahnia grandis,native,Gahnia grandis (Labill.) S.T.Blake,Gahnia grandis,native,(Labill.) S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Gahnia lanigera (R.Br.) Benth.,Gahnia lanigera,native,Gahnia lanigera (R.Br.) Benth.,Gahnia lanigera,native,(R.Br.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia melanocarpa R.Br.,Gahnia melanocarpa,native,Gahnia melanocarpa R.Br.,Gahnia melanocarpa,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia microstachya Benth.,Gahnia microstachya,native,Gahnia microstachya Benth.,Gahnia microstachya,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia radula (R.Br.) Benth.,Gahnia radula,native,Gahnia radula (R.Br.) Benth.,Gahnia radula,native,(R.Br.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Gahnia sieberiana Kunth,Gahnia sieberiana,native,Gahnia sieberiana Kunth,Gahnia sieberiana,native,Kunth,accepted,Similar for the state flora and the APC,native,native,native
Gahnia subaequiglumis ST.Blake,Gahnia subaequiglumis,native,Gahnia subaequiglumis S.T.Blake,Gahnia subaequiglumis,native,S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Gahnia trifida Labill,Gahnia trifida,native,Gahnia trifida Labill.,Gahnia trifida,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Gaillardia pulchella Foug.,Gaillardia pulchella,formerly introduced,Gaillardia pulchella Foug.,Gaillardia pulchella,formerly naturalised,Foug.,accepted,"According to the state flora is formerly introduced, while according to the APC is formerly naturalised",formerly naturalised,introduced,NA
Galega officinalis L.,Galega officinalis,formerly introduced,Galega officinalis L.,NA,NA,NA,excluded,Taxon excluded on the APC,formerly introduced,introduced,NA
Galinsoga parviflora Cav.,Galinsoga parviflora,naturalised,Galinsoga parviflora Cav.,Galinsoga parviflora,naturalised,Cav.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Galium aparine L.,Galium aparine,naturalised,Galium aparine L.,Galium aparine,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Galium australe DC.,Galium australe,native,Galium australe DC.,Galium australe,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Galium binifolium N.A.Wakef.,Galium binifolium,native,Galium binifolium N.A.Wakef.,Galium binifolium,native,N.A.Wakef.,accepted,Similar for the state flora and the APC,native,native,native
Galium binifolium subsp. binifolium NA,Galium binifolium subsp. binifolium,native,Galium binifolium N.A.Wakef. subsp. binifolium,Galium binifolium subsp. binifolium,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Galium binifolium subsp. conforme I.Thomps.,Galium binifolium subsp. conforme,native,Galium binifolium subsp. conforme I.Thomps.,Galium binifolium subsp. conforme,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium bulliformis I.Thomps.,Galium bulliformis,formerly introduced,Galium bulliformis I.Thomps.,Galium bulliformis,NA,I.Thomps.,accepted,Not recorded on the APC as present in this state,formerly introduced,introduced,NA
Galium ciliare Hook.f.,Galium ciliare,native,Galium ciliare Hook.f.,Galium ciliare,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Galium compactum Ehrend. & McGill.,Galium compactum,native,Galium compactum Ehrend. & McGill.,Galium compactum,native,Ehrend. & McGill.,accepted,Similar for the state flora and the APC,native,native,native
Galium curvihirtum Ehrend. & McGill.,Galium curvihirtum,native,Galium curvihirtum Ehrend. & McGill.,Galium curvihirtum,native,Ehrend. & McGill.,accepted,Similar for the state flora and the APC,native,native,native
Galium densum Hook.f.,Galium densum,native,Galium densum Hook.f.,Galium densum,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Galium divaricatum Lam.,Galium divaricatum,naturalised,Galium divaricatum Pourr. ex Lam.,Galium divaricatum,naturalised,Pourr. ex Lam.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Galium gaudichaudii DC.,Galium gaudichaudii,native,Galium gaudichaudii DC.,Galium gaudichaudii,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Galium gaudichaudii subsp. gaudichaudii NA,Galium gaudichaudii subsp. gaudichaudii,native,Galium gaudichaudii DC. subsp. gaudichaudii,Galium gaudichaudii subsp. gaudichaudii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Galium gaudichaudii subsp. parviflorum I.Thomps.,Galium gaudichaudii subsp. parviflorum,native,Galium gaudichaudii subsp. parviflorum I.Thomps.,Galium gaudichaudii subsp. parviflorum,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium leiocarpum I.Thomps.,Galium leiocarpum,native,Galium leiocarpum I.Thomps.,Galium leiocarpum,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium leptogonium I.Thomps.,Galium leptogonium,native,Galium leptogonium I.Thomps.,Galium leptogonium,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium liratum N.A.Wakef.,Galium liratum,native,Galium liratum N.A.Wakef.,Galium liratum,native,N.A.Wakef.,accepted,Similar for the state flora and the APC,native,native,native
Galium microlobum I.Thomps.,Galium microlobum,native,Galium microlobum I.Thomps.,Galium microlobum,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium mollugo L.,Galium mollugo,formerly introduced,Galium mollugo L.,Galium mollugo,formerly naturalised,L.,accepted,"According to the state flora is formerly introduced, while according to the APC is formerly naturalised",formerly naturalised,introduced,NA
Galium murale (L.) All.,Galium murale,naturalised,Galium murale (L.) All.,Galium murale,naturalised,(L.) All.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Galium palustre L.,Galium palustre,naturalised,Galium palustre L.,Galium palustre,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Galium polyanthum I.Thomps.,Galium polyanthum,native,Galium polyanthum I.Thomps.,Galium polyanthum,native,I.Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Galium spurium L.,Galium spurium,naturalised,Galium spurium L.,Galium spurium,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Galium tricornutum Dandy,Galium tricornutum,naturalised,Galium tricornutum Dandy,Galium tricornutum,naturalised,Dandy,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Galium verum L.,Galium verum,formerly introduced,Galium verum L.,Galium verum,formerly naturalised,L.,accepted,"According to the state flora is formerly introduced, while according to the APC is formerly naturalised",formerly naturalised,introduced,NA
Gamochaeta americana (Mill.) Wedd.,Gamochaeta americana,naturalised,Gamochaeta americana (Mill.) Wedd.,Gamochaeta americana,naturalised,(Mill.) Wedd.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Gamochaeta calviceps (Fernald) Cabrera,Gamochaeta calviceps,naturalised,Gamochaeta calviceps (Fernald) Cabrera,Gamochaeta calviceps,naturalised,(Fernald) Cabrera,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Gamochaeta purpurea (L.) Cabrera,Gamochaeta purpurea,naturalised,Gamochaeta purpurea (L.) Cabrera,Gamochaeta purpurea,naturalised,(L.) Cabrera,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Gastridium phleoides (Nees & Meyen) C.E.Hubb.,Gastridium phleoides,naturalised,Gastridium phleoides (Nees & Meyen) C.E.Hubb.,Gastridium phleoides,naturalised,(Nees & Meyen) C.E.Hubb.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Gastrodia sesamoides R.Br.,Gastrodia sesamoides,native,Gastrodia sesamoides R.Br.,Gastrodia sesamoides,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Gastrodia vescula D.L.Jones,Gastrodia vescula,native,Gastrodia vescula D.L.Jones,Gastrodia vescula,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Gastrolobium bilobum R.Br.,Gastrolobium bilobum,introduced,Gastrolobium bilobum R.Br.,Gastrolobium bilobum,NA,R.Br.,accepted,Not recorded on the APC as present in this state,introduced,introduced,casual
Gaudinia fragilis (L.) P.Beauv.,Gaudinia fragilis,naturalised,Gaudinia fragilis (L.) P.Beauv.,Gaudinia fragilis,naturalised,(L.) P.Beauv.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Gaultheria appressa A.W.Hill,Gaultheria appressa,native,Gaultheria appressa A.W.Hill,Gaultheria appressa,native,A.W.Hill,accepted,Similar for the state flora and the APC,native,native,native
Gaultheria hispida R.Br.,Gaultheria hispida,uncertain origin,Gaultheria hispida R.Br.,Gaultheria hispida,native,R.Br.,accepted,"According to the state flora is uncertain origin, while according to the APC is native",uncertain origin,uncertain,NA
Gazania linearis (Thunb.) Druce,Gazania linearis,naturalised,Gazania linearis (Thunb.) Druce,Gazania linearis,naturalised,(Thunb.) Druce,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Gazania rigens (L.) Gaertn.,Gazania rigens,naturalised,Gazania rigens (L.) Gaertn.,Gazania rigens,naturalised,(L.) Gaertn.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Geheebia tophacea (Brid.) R.H.Zander,Geheebia tophacea,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Geijera parviflora Lindl.,Geijera parviflora,native,Geijera parviflora Lindl.,Geijera parviflora,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Geissorhiza aspera Goldblatt,Geissorhiza aspera,naturalised,Geissorhiza aspera Goldblatt,Geissorhiza aspera,naturalised,Goldblatt,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Geitonoplesium cymosum (R.Br.) A.Cunn. ex R.Br.,Geitonoplesium cymosum,native,Geitonoplesium cymosum (R.Br.) A.Cunn. ex R.Br.,Geitonoplesium cymosum,native,(R.Br.) A.Cunn. ex R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Gemmabryum apiculatum (Schw�gr.) J.R.Spence & H.P.Ramsay,Gemmabryum apiculatum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum austrosabulosum (Catches. ex J.R.Spence & H.P.Ramsay) J.R.Spence & H.P.Ramsay,Gemmabryum austrosabulosum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum chrysoneuron (M�ll.Hal.) J.R.Spence & H.P.Ramsay,Gemmabryum chrysoneuron,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum clavatum (Schimp.) J.R.Spence & H.P.Ramsay,Gemmabryum clavatum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum coronatum (Schw�gr.) J.R.Spence & H.P.Ramsay,Gemmabryum coronatum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum crassum (Hook.f. & Wilson) J.R.Spence & H.P.Ramsay,Gemmabryum crassum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum dichotomum (Hedw.) J.R.Spence & H.P.Ramsay,Gemmabryum dichotomum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum eremaeum (Catches. ex J.R.Spence & H.P.Ramsay) J.R.Spence & H.P.Ramsay,Gemmabryum eremaeum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum inaequale (Taylor) J.R.Spence & H.P.Ramsay,Gemmabryum inaequale,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum laevigatum (Hook.f. & Wilson) J.R.Spence & H.P.Ramsay,Gemmabryum laevigatum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum pachytheca (M�ll.Hal.) J.R.Spence & H.P.Ramsay,Gemmabryum pachytheca,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum preissianum (Hampe) J.R.Spence & H.P.Ramsay,Gemmabryum preissianum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum radiculosum (Brid.) J.R.Spence & H.P.Ramsay,Gemmabryum radiculosum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum rubens (Mitt.) J.R.Spence & H.P.Ramsay,Gemmabryum rubens,naturalised,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,naturalised,introduced,established
Gemmabryum sauteri (Bruch & Schimp.) J.R.Spence & H.P.Ramsay,Gemmabryum sauteri,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum subapiculatum (Hampe) J.R.Spence & H.P.Ramsay,Gemmabryum subapiculatum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum sullivanii (M�ll.Hal.) J.R.Spence & H.P.Ramsay,Gemmabryum sullivanii,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gemmabryum tenuisetum (Limpr.) J.R.Spence & H.P.Ramsay,Gemmabryum tenuisetum,naturalised,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,naturalised,introduced,established
Genista linifolia L.,Genista linifolia,naturalised,Genista linifolia L.,Genista linifolia,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Genista monspessulana (L.) L.A.S.Johnson,Genista monspessulana,naturalised,Genista monspessulana (L.) L.A.S.Johnson,Genista monspessulana,naturalised,(L.) L.A.S.Johnson,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Genista stenopetala Webb & Berthel.,Genista stenopetala,naturalised,Genista stenopetala Webb & Berthel.,Genista stenopetala,naturalised,Webb & Berthel.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Genista tinctoria L.,Genista tinctoria,formerly introduced,Genista tinctoria L.,Genista tinctoria,formerly naturalised,L.,accepted,"According to the state flora is formerly introduced, while according to the APC is formerly naturalised",formerly naturalised,introduced,NA
Genista x spachiana Webb,Genista x spachiana,naturalised,Genista x spachiana Webb,Genista x spachiana,naturalised,Webb,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Geocalyx caledonicus Steph.,Geocalyx caledonicus,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Geococcus pusillus J.L.Drumm. ex Harv.,Geococcus pusillus,native,Geococcus pusillus J.Drumm. ex Harv.,Geococcus pusillus,native,J.Drumm. ex Harv.,accepted,Similar for the state flora and the APC,native,native,native
Geranium antrorsum Carolin,Geranium antrorsum,native,Geranium antrorsum Carolin,Geranium antrorsum,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Geranium beardsellii L.P.Smith,Geranium beardsellii,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Geranium retrorsum L'H�r. ex DC.,Geranium retrorsum,native,Geranium retrorsum L'H�r. ex DC.,Geranium retrorsum,native,L'H�r. ex DC.,accepted,Similar for the state flora and the APC,native,native,native
Geranium brevicaule Hook.f.,Geranium brevicaule,native,Geranium brevicaule Hook.,Geranium brevicaule,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Geranium sp. 1 L.P.Sm.,Geranium sp. 1,native,"Geranium sp. Large flowers (D.Marshall s.n., 20/12/2004) Vic. Herbarium","Geranium sp. Large flowers (D.Marshall s.n., 20/12/2004)",native,Vic. Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Geranium sp. 2 L.P.Sm.,Geranium sp. 2,native,Geranium sp. Pale pink flowers (M.Gray 5847) Vic. Herbarium,Geranium sp. Pale pink flowers (M.Gray 5847),native,Vic. Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Geranium dissectum L.,Geranium dissectum,naturalised,Geranium dissectum L.,Geranium dissectum,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Geranium gardneri de Lange,Geranium gardneri,native,Geranium gardneri de Lange,Geranium gardneri,native,de Lange,accepted,Similar for the state flora and the APC,native,native,native
Geranium homeanum Turcz.,Geranium homeanum,native,Geranium homeanum Turcz.,Geranium homeanum,native,Turcz.,accepted,Similar for the state flora and the APC,native,native,native
Geranium sp. 5 L.P.Sm.,Geranium sp. 5,native,Geranium sp. Pleated sepals (D.E.Albrecht 4707) Vic. Herbarium,Geranium sp. Pleated sepals (D.E.Albrecht 4707),native,Vic. Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Geranium molle L.,Geranium molle,naturalised,Geranium molle L.,Geranium molle,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Geranium neglectum Carolin,Geranium neglectum,native,Geranium neglectum Carolin,Geranium neglectum,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Geranium sp. 3 L.P.Sm.,Geranium sp. 3,native,Geranium sp. Narrow lobes (G.S.Lorimer 1771) Vic. Herbarium,Geranium sp. Narrow lobes (G.S.Lorimer 1771),native,Vic. Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Geranium potentilloides L'H�r. ex DC.,Geranium potentilloides,native,Geranium potentilloides L'H�r. ex DC.,Geranium potentilloides,native,L'H�r. ex DC.,accepted,Similar for the state flora and the APC,native,native,native
Geranium potentilloides var. 1 NA,Geranium potentilloides var. 1,native,Geranium potentilloides var. Subalps (N.G.Walsh 4179) Vic. Herbarium,Geranium potentilloides var. Subalps (N.G.Walsh 4179),native,Vic. Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Geranium potentilloides var. abditum Carolin,Geranium potentilloides var. abditum,native,Geranium potentilloides var. abditum Carolin,Geranium potentilloides var. abditum,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Geranium potentilloides var. potentilloides NA,Geranium potentilloides var. potentilloides,native,Geranium potentilloides L'H�r. ex DC. var. potentilloides,Geranium potentilloides var. potentilloides,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Geranium robertianum L.,Geranium robertianum,naturalised,Geranium robertianum L.,Geranium robertianum,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Geranium solanderi Carolin,Geranium solanderi,native,Geranium solanderi Carolin,Geranium solanderi,native,Carolin,accepted,Similar for the state flora and the APC,native,native,native
Geranium solanderi var. solanderi NA,Geranium solanderi var. solanderi,native,Geranium solanderi Carolin var. solanderi,Geranium solanderi var. solanderi,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Geranium sp. 6 NA,Geranium sp. 6,native,Geranium sp. Glandular hairs (A.C.Beauglehole 91395) Vic. Herbarium,Geranium sp. Glandular hairs (A.C.Beauglehole 91395),native,Vic. Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Geranium sp. 7 NA,Geranium sp. 7,native,Geranium sp. Alpine swamps (N.G.Walsh 613) Vic. Herbarium,Geranium sp. Alpine swamps (N.G.Walsh 613),native,Vic. Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Gertrudiella torquata NA,Gertrudiella torquata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Geum urbanum L.,Geum urbanum,native,Geum urbanum L.,Geum urbanum,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Geum urbanum var. strictum Hook.f.,Geum urbanum var. strictum,native,Geum urbanum var. strictum Hook.f.,Geum urbanum var. strictum,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Gigaspermum repens (Hook.) Lindb.,Gigaspermum repens,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Gingidia harveyana (F.Muell.) J.W.Dawson,Gingidia harveyana,native,Gingidia harveyana (F.Muell.) J.W.Dawson,Gingidia harveyana,native,(F.Muell.) J.W.Dawson,accepted,Similar for the state flora and the APC,native,native,native
Gladiolus carneus D.Delaroche,Gladiolus carneus,introduced,Gladiolus carneus D.Delaroche,Gladiolus carneus,doubtfully naturalised,D.Delaroche,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,casual
Gladiolus communis L.,Gladiolus communis,introduced,Gladiolus communis L.,Gladiolus communis,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,NA
Gladiolus communis subsp. byzantinus (Mill.) A.P.Ham.,Gladiolus communis subsp. byzantinus,naturalised,Gladiolus communis subsp. byzantinus (Mill.) A.P.Ham.,Gladiolus communis subsp. byzantinus,naturalised,(Mill.) A.P.Ham.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Gladiolus gueinzii Kunze,Gladiolus gueinzii,naturalised,Gladiolus gueinzii Kunze,Gladiolus gueinzii,naturalised,Kunze,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Gladiolus tristis L.,Gladiolus tristis,naturalised,Gladiolus tristis L.,Gladiolus tristis,naturalised,L.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Gladiolus watsonius Thunb.,Gladiolus watsonius,formerly introduced,Gladiolus watsonius Thunb.,Gladiolus watsonius,formerly naturalised,Thunb.,accepted,"According to the state flora is formerly introduced, while according to the APC is formerly naturalised",formerly naturalised,introduced,NA
Gladiolus x colvillei Sweet,Gladiolus x colvillei,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,casual
Glaucium corniculatum (L.) Rudolph,Glaucium corniculatum,naturalised,Glaucium corniculatum (L.) Rudolph,Glaucium corniculatum,naturalised,(L.) Rudolph,accepted,Similar for the state flora and the APC,naturalised,introduced,established
